pop,n,step_ratio,pattern,pattern_full,rep,seed,target_path_seed,feedback_noise_seed,feedback_bias_seed
500,4,1.5,zigzag,legacy_vector_zigzag,32,879240786,879253131,1697100746,1101255353
500,4,1.5,zigzag,legacy_vector_zigzag,33,593357746,593370091,663101996,1284665156
500,4,1.5,zigzag,legacy_vector_zigzag,34,1105430750,1105443095,257763722,25007821
500,4,1.5,zigzag,legacy_vector_zigzag,35,1472165617,1472177962,1620204140,804527449
500,4,1.5,zigzag,legacy_vector_zigzag,36,1538197402,1538209747,1478671548,559116782
500,4,1.5,zigzag,legacy_vector_zigzag,37,534175377,534187722,1499082918,1010309576
500,4,1.5,zigzag,legacy_vector_zigzag,38,1495230788,1495243133,1045554225,11734962
500,4,1.5,zigzag,legacy_vector_zigzag,39,479186551,479198896,1320124909,1626626017
500,4,1.5,zigzag,legacy_vector_zigzag,40,1539674181,1539686526,1283221792,1195263558
500,4,1.5,zigzag,legacy_vector_zigzag,41,1063731497,1063743842,891484078,667744646
500,4,1.5,zigzag,legacy_vector_zigzag,42,724275858,724288203,1718260314,1583194718
500,4,1.5,zigzag,legacy_vector_zigzag,43,1777397196,1777409541,1774483300,1111094164
500,4,1.5,zigzag,legacy_vector_zigzag,44,400689450,400701795,1703111446,418451439
500,4,1.5,zigzag,legacy_vector_zigzag,45,1504304808,1504317153,1552759919,732457965
500,4,1.5,zigzag,legacy_vector_zigzag,46,1522879896,1522892241,863813734,587046245
500,4,1.5,zigzag,legacy_vector_zigzag,47,1734858346,1734870691,387937541,396755204
500,4,1.5,zigzag,legacy_vector_zigzag,48,799209060,799221405,1135331764,336137893
500,4,1.5,zigzag,legacy_vector_zigzag,49,1656738326,1656750671,1138906873,111290951
500,4,1.5,zigzag,legacy_vector_zigzag,50,1257992309,1258004654,457468699,65911028
500,4,1.5,zigzag,legacy_vector_zigzag,51,533787874,533800219,765563983,1686521772
500,4,1.5,zigzag,legacy_vector_zigzag,52,1307084506,1307096851,809800092,1438762224
500,4,1.5,zigzag,legacy_vector_zigzag,53,539624897,539637242,751732429,1287537907
500,4,1.5,zigzag,legacy_vector_zigzag,54,342226564,342238909,1728125861,529544446
500,4,1.5,zigzag,legacy_vector_zigzag,55,847233477,847245822,1430482100,210768746
500,4,1.5,zigzag,legacy_vector_zigzag,56,538676274,538688619,261729994,1662124369
500,4,1.5,zigzag,legacy_vector_zigzag,57,916086222,916098567,1703074246,1667846989
500,4,1.5,zigzag,legacy_vector_zigzag,58,1359111074,1359123419,1230908541,1221986892
500,4,1.5,zigzag,legacy_vector_zigzag,59,1530160189,1530172534,1301416526,177467763
500,4,1.5,zigzag,legacy_vector_zigzag,60,940340251,940352596,167582065,332376222
500,4,1.5,zigzag,legacy_vector_zigzag,61,556746228,556758573,425732661,1343573143
500,4,1.5,zigzag,legacy_vector_zigzag,62,1118718006,1118730351,515770263,1770824549
500,4,1.5,zigzag,legacy_vector_zigzag,63,235830756,235843101,465180724,197151881
500,4,1.5,zigzag,legacy_vector_zigzag,64,1429963062,1429975407,89987615,1616072032
500,4,1.5,zigzag,legacy_vector_zigzag,65,1742990436,1743002781,1047292338,1399186795
500,4,1.5,zigzag,legacy_vector_zigzag,66,1539264759,1539277104,1201722057,591075975
500,4,1.5,zigzag,legacy_vector_zigzag,67,1655958967,1655971312,1370595067,116997299
500,4,1.5,zigzag,legacy_vector_zigzag,68,1569234573,1569246918,1399289606,1493596299
500,4,1.5,zigzag,legacy_vector_zigzag,69,1030278439,1030290784,1156791376,995075456
500,4,1.5,zigzag,legacy_vector_zigzag,70,1677651405,1677663750,1037107513,462411570
500,4,1.5,zigzag,legacy_vector_zigzag,71,1442893177,1442905522,660571846,132460387
500,4,1.5,zigzag,legacy_vector_zigzag,72,640949106,640961451,202988127,1323053254
500,4,1.5,zigzag,legacy_vector_zigzag,73,1276400219,1276412564,153284745,1637343053
500,4,1.5,zigzag,legacy_vector_zigzag,74,1574160740,1574173085,200887920,1088288382
500,4,1.5,zigzag,legacy_vector_zigzag,75,669122960,669135305,661622308,1244294507
500,4,1.5,zigzag,legacy_vector_zigzag,76,491329462,491341807,1238688895,840001965
500,4,1.5,zigzag,legacy_vector_zigzag,77,120539236,120551581,1731307607,812361847
500,4,1.5,zigzag,legacy_vector_zigzag,78,716672906,716685251,611104583,637150809
500,4,1.5,zigzag,legacy_vector_zigzag,79,645231284,645243629,1379485017,298940987
500,4,1.5,zigzag,legacy_vector_zigzag,80,1285318233,1285330578,592112153,1616623211
500,4,1.5,zigzag,legacy_vector_zigzag,81,281454136,281466481,304458949,1773646929
500,4,1.5,zigzag,legacy_vector_zigzag,82,910985586,910997931,353586530,513385242
500,4,1.5,zigzag,legacy_vector_zigzag,83,751257750,751270095,425069700,1368448074
500,4,1.5,zigzag,legacy_vector_zigzag,84,373250732,373263077,1312469636,1270730612
500,4,1.5,zigzag,legacy_vector_zigzag,85,1675993174,1676005519,1393218207,520188360
500,4,1.5,zigzag,legacy_vector_zigzag,86,847643001,847655346,975143340,849614269
500,4,1.5,zigzag,legacy_vector_zigzag,87,1470094147,1470106492,1225574957,1431412303
500,4,1.5,zigzag,legacy_vector_zigzag,88,601633906,601646251,680256816,899640172
500,4,1.5,zigzag,legacy_vector_zigzag,89,1213604227,1213616572,1253222763,505856451
500,4,1.5,zigzag,legacy_vector_zigzag,90,650367326,650379671,747510244,1116606295
500,4,1.5,zigzag,legacy_vector_zigzag,91,485373573,485385918,1798015758,832441570
500,4,1.5,zigzag,legacy_vector_zigzag,92,373777741,373790086,1781855214,430712292
500,4,1.5,zigzag,legacy_vector_zigzag,93,1312009169,1312021514,1777912097,944547326
500,4,1.5,zigzag,legacy_vector_zigzag,94,451047017,451059362,597944355,187849994
500,4,1.5,zigzag,legacy_vector_zigzag,95,1158136708,1158149053,604280276,1113107058
500,4,1.5,zigzag,legacy_vector_zigzag,96,745705361,745717706,895727567,1798500522
500,4,1.5,zigzag,legacy_vector_zigzag,97,1455548084,1455560429,1476990100,903554713
500,4,1.5,zigzag,legacy_vector_zigzag,98,306994292,307006637,1144354443,1434922488
500,4,1.5,zigzag,legacy_vector_zigzag,99,714426888,714439233,1474338010,1369321942
500,12,1.5,random,legacy_vector_random,0,681961661,681974006,1327125811,1109695928
500,12,1.5,random,legacy_vector_random,1,1568530318,1568542663,101128153,951813344
500,12,1.5,random,legacy_vector_random,2,1674607012,1674619357,1173560414,220604070
500,12,1.5,random,legacy_vector_random,3,143477703,143490048,690353078,1088076118
500,12,1.5,random,legacy_vector_random,4,258436330,258448675,1292815198,975897937
500,12,1.5,random,legacy_vector_random,5,101685433,101697778,264223502,1139159623
500,12,1.5,random,legacy_vector_random,6,891428805,891441150,305528971,1159335528
500,12,1.5,random,legacy_vector_random,7,1785952254,1785964599,1747377872,1288823535
500,12,1.5,random,legacy_vector_random,8,506752877,506765222,563811163,1173565017
500,12,1.5,random,legacy_vector_random,9,1164586503,1164598848,1229798443,246919626
500,12,1.5,random,legacy_vector_random,10,62989060,63001405,1717938324,233118054
500,12,1.5,random,legacy_vector_random,11,1010674143,1010686488,1389007332,784150610
500,12,1.5,random,legacy_vector_random,12,1003544239,1003556584,178571731,954939076
500,12,1.5,random,legacy_vector_random,13,681901277,681913622,314564319,1050170251
500,12,1.5,random,legacy_vector_random,14,1654771970,1654784315,915368019,1262876337
500,12,1.5,random,legacy_vector_random,15,1202376996,1202389341,394311628,80410732
500,12,1.5,random,legacy_vector_random,16,269925917,269938262,407018996,929712744
500,12,1.5,random,legacy_vector_random,17,1497631110,1497643455,772859475,659177996
500,12,1.5,random,legacy_vector_random,18,1751927678,1751940023,592649456,952290034
500,12,1.5,random,legacy_vector_random,19,30725476,30737821,886052430,632906013
500,12,1.5,random,legacy_vector_random,20,591724360,591736705,325370733,1241779703
500,12,1.5,random,legacy_vector_random,21,735846656,735859001,497575619,208509023
500,12,1.5,random,legacy_vector_random,22,789082772,789095117,1076472854,790798185
500,12,1.5,random,legacy_vector_random,23,1679792811,1679805156,97797577,1427525465
500,12,1.5,random,legacy_vector_random,24,1017900911,1017913256,571491864,686571452
500,12,1.5,random,legacy_vector_random,25,117760692,117773037,1570667814,1153131101
500,12,1.5,random,legacy_vector_random,26,667794612,667806957,1152564288,271672712
500,12,1.5,random,legacy_vector_random,27,1606496127,1606508472,1516514843,1651329959
500,12,1.5,random,legacy_vector_random,28,1277445526,1277457871,23478133,766245851
500,12,1.5,random,legacy_vector_random,29,86881542,86893887,1622343168,1743088344
500,12,1.5,random,legacy_vector_random,30,704914455,704926800,1218786030,1644904254
500,12,1.5,random,legacy_vector_random,31,104388944,104401289,1474040711,198099025
500,12,1.5,random,legacy_vector_random,32,1487277516,1487289861,1739359217,725686595
500,12,1.5,random,legacy_vector_random,33,1496895626,1496907971,1035742092,1492609268
500,12,1.5,random,legacy_vector_random,34,983310799,983323144,1195555573,96569953
500,12,1.5,random,legacy_vector_random,35,748136163,748148508,302074342,75017582
500,12,1.5,random,legacy_vector_random,36,494395067,494407412,995689927,876261395
500,12,1.5,random,legacy_vector_random,37,1402299747,1402312092,273006331,847673890
500,12,1.5,random,legacy_vector_random,38,516134638,516146983,1119694526,1095841747
500,12,1.5,random,legacy_vector_random,39,459768545,459780890,505500177,1702065797
500,12,1.5,random,legacy_vector_random,40,815060545,815072890,986693159,1580371411
500,12,1.5,random,legacy_vector_random,41,204595148,204607493,787526557,64541447
500,12,1.5,random,legacy_vector_random,42,396303889,396316234,91662791,45136071
500,12,1.5,random,legacy_vector_random,43,1651070487,1651082832,1476271855,338606338
500,12,1.5,random,legacy_vector_random,44,481165381,481177726,352054390,1687918091
500,12,1.5,random,legacy_vector_random,45,111220728,111233073,195914000,1277054483
500,12,1.5,random,legacy_vector_random,46,1739392801,1739405146,882260462,197489916
500,12,1.5,random,legacy_vector_random,47,320206674,320219019,1011878505,937095224
500,12,1.5,random,legacy_vector_random,48,1087190259,1087202604,1774152564,1495593552
500,12,1.5,random,legacy_vector_random,49,934778256,934790601,1000220232,1225358202
500,12,1.5,random,legacy_vector_random,50,1243393746,1243406091,25931713,212378524
500,12,1.5,random,legacy_vector_random,51,1392713054,1392725399,1712368773,47419491
500,12,1.5,random,legacy_vector_random,52,416118125,416130470,376231398,1505119904
500,12,1.5,random,legacy_vector_random,53,1671454414,1671466759,444949961,1071013976
500,12,1.5,random,legacy_vector_random,54,302449501,302461846,1582838148,995760434
500,12,1.5,random,legacy_vector_random,55,373930496,373942841,636393475,1005833247
500,12,1.5,random,legacy_vector_random,56,632062722,632075067,806587384,1046147788
500,12,1.5,random,legacy_vector_random,57,978719856,978732201,818857774,26752649
500,12,1.5,random,legacy_vector_random,58,20635395,20647740,1508913100,1247551641
500,12,1.5,random,legacy_vector_random,59,426405538,426417883,1044395181,1445779174
500,12,1.5,random,legacy_vector_random,60,909789360,909801705,1219937975,1608146679
500,12,1.5,random,legacy_vector_random,61,531049794,531062139,1486270022,148465835
500,12,1.5,random,legacy_vector_random,62,897008505,897020850,1325714800,1694849063
500,12,1.5,random,legacy_vector_random,63,247640252,247652597,1653490826,137908272
500,12,1.5,random,legacy_vector_random,64,501016350,501028695,472723408,1744193692
500,12,1.5,random,legacy_vector_random,65,95945725,95958070,57927606,858088726
500,12,1.5,random,legacy_vector_random,66,623569819,623582164,1006338636,120003066
500,12,1.5,random,legacy_vector_random,67,455519768,455532113,1034626202,655558652
500,12,1.5,random,legacy_vector_random,68,1696637296,1696649641,309513340,431123676
500,12,1.5,random,legacy_vector_random,69,704668922,704681267,897407146,1707518294
500,12,1.5,random,legacy_vector_random,70,1586143494,1586155839,863156829,1157343695
500,12,1.5,random,legacy_vector_random,71,139411224,139423569,541957809,46667370
500,12,1.5,random,legacy_vector_random,72,333170937,333183282,694336318,1399733528
500,12,1.5,random,legacy_vector_random,73,1359405007,1359417352,1164181793,364189760
500,12,1.5,random,legacy_vector_random,74,922628695,922641040,1798685430,92601378
500,12,1.5,random,legacy_vector_random,75,1248357002,1248369347,21131890,1406650861
500,12,1.5,random,legacy_vector_random,76,1711524003,1711536348,474245832,696023300
500,12,1.5,random,legacy_vector_random,77,538011655,538024000,1645395789,1321343323
500,12,1.5,random,legacy_vector_random,78,1681789597,1681801942,113504524,468521424
500,12,1.5,random,legacy_vector_random,79,1327970066,1327982411,620859542,990318922
500,12,1.5,random,legacy_vector_random,80,48566245,48578590,1321073709,605393022
500,12,1.5,random,legacy_vector_random,81,909926804,909939149,1627281193,1397384698
500,12,1.5,random,legacy_vector_random,82,983548548,983560893,724752789,704694894
500,12,1.5,random,legacy_vector_random,83,1180053465,1180065810,409888378,1012642135
500,12,1.5,random,legacy_vector_random,84,1540816528,1540828873,843603704,1426668258
500,12,1.5,random,legacy_vector_random,85,839075132,839087477,1396370772,1255100426
500,12,1.5,random,legacy_vector_random,86,1643818084,1643830429,805926807,1281434779
500,12,1.5,random,legacy_vector_random,87,233506252,233518597,550510555,849718880
500,12,1.5,random,legacy_vector_random,88,12387146,12399491,1636335219,1367727966
500,12,1.5,random,legacy_vector_random,89,651546751,651559096,342773464,833647924
500,12,1.5,random,legacy_vector_random,90,1465485543,1465497888,24195219,438648160
500,12,1.5,random,legacy_vector_random,91,1049291547,1049303892,1751669242,1126795934
500,12,1.5,random,legacy_vector_random,92,1647177227,1647189572,70736575,1169359636
500,12,1.5,random,legacy_vector_random,93,1451610586,1451622931,831245481,797611729
500,12,1.5,random,legacy_vector_random,94,1677903799,1677916144,576791677,1416734202
500,12,1.5,random,legacy_vector_random,95,828076303,828088648,406967352,902992009
500,12,1.5,random,legacy_vector_random,96,1241660176,1241672521,265982325,1227234749
500,12,1.5,random,legacy_vector_random,97,761863592,761875937,1430069222,812152149
500,12,1.5,random,legacy_vector_random,98,1086277269,1086289614,857244712,1163092660
500,12,1.5,random,legacy_vector_random,99,42162967,42175312,1638728902,490438383
500,12,1.5,scurve,legacy_vector_scurve,0,673311237,673323582,1339168970,626444318
500,12,1.5,scurve,legacy_vector_scurve,1,1210756683,1210769028,216737758,167993402
500,12,1.5,scurve,legacy_vector_scurve,2,1653179332,1653191677,1601744139,1396675414
500,12,1.5,scurve,legacy_vector_scurve,3,1284939393,1284951738,1069654946,715451952
500,12,1.5,scurve,legacy_vector_scurve,4,977773363,977785708,1688563678,1653106675
500,12,1.5,scurve,legacy_vector_scurve,5,1477645748,1477658093,1470880526,1153505465
500,12,1.5,scurve,legacy_vector_scurve,6,1238228576,1238240921,1153890403,966739524
500,12,1.5,scurve,legacy_vector_scurve,7,1080358621,1080370966,522690796,1451282321
500,12,1.5,scurve,legacy_vector_scurve,8,783340304,783352649,1072204796,256159340
500,12,1.5,scurve,legacy_vector_scurve,9,225462573,225474918,151051269,1140275305
500,12,1.5,scurve,legacy_vector_scurve,10,1580227653,1580239998,1030252491,1640613095
500,12,1.5,scurve,legacy_vector_scurve,11,746907338,746919683,590811153,1639076016
500,12,1.5,scurve,legacy_vector_scurve,12,877121768,877134113,1209644494,570736079
500,12,1.5,scurve,legacy_vector_scurve,13,1698402328,1698414673,359782730,193444585
500,12,1.5,scurve,legacy_vector_scurve,14,1078875021,1078887366,295143243,192503979
500,12,1.5,scurve,legacy_vector_scurve,15,11052130,11064475,165474729,1495375014
500,12,1.5,scurve,legacy_vector_scurve,16,286334636,286346981,700319272,1768031167
500,12,1.5,scurve,legacy_vector_scurve,17,1795570883,1795583228,368064501,195063469
500,12,1.5,scurve,legacy_vector_scurve,18,929769258,929781603,1626573704,179067904
500,12,1.5,scurve,legacy_vector_scurve,19,1670258491,1670270836,555244479,70153603
500,12,1.5,scurve,legacy_vector_scurve,20,1564651915,1564664260,561470968,228806815
500,12,1.5,scurve,legacy_vector_scurve,21,174863452,174875797,1752895057,999166218
500,12,1.5,scurve,legacy_vector_scurve,22,1686636432,1686648777,1082999267,1731569610
500,12,1.5,scurve,legacy_vector_scurve,23,1295331732,1295344077,482287646,873558065
500,12,1.5,scurve,legacy_vector_scurve,24,255349057,255361402,551783545,1410995984
500,12,1.5,scurve,legacy_vector_scurve,25,214555786,214568131,571872287,94019333
500,12,1.5,scurve,legacy_vector_scurve,26,1452620546,1452632891,221925846,1444316710
500,12,1.5,scurve,legacy_vector_scurve,27,484467543,484479888,1636425191,1461461899
500,12,1.5,scurve,legacy_vector_scurve,28,1026619473,1026631818,1029859896,426498569
500,12,1.5,scurve,legacy_vector_scurve,29,748545715,748558060,795516519,1688585408
500,12,1.5,scurve,legacy_vector_scurve,30,726578539,726590884,1208446511,1016002306
500,12,1.5,scurve,legacy_vector_scurve,31,252875756,252888101,89674987,710407059
500,12,1.5,scurve,legacy_vector_scurve,32,819313015,819325360,1537104692,1706673935
500,12,1.5,scurve,legacy_vector_scurve,33,1534195454,1534207799,506256804,1692707588
500,12,1.5,scurve,legacy_vector_scurve,34,343545684,343558029,734408840,1444431803
500,12,1.5,scurve,legacy_vector_scurve,35,168914627,168926972,1099452766,778660282
500,12,1.5,scurve,legacy_vector_scurve,36,365674612,365686957,861740887,948711272
500,12,1.5,scurve,legacy_vector_scurve,37,1393658510,1393670855,863196718,1332745336
500,12,1.5,scurve,legacy_vector_scurve,38,752730627,752742972,1624970060,278647196
500,12,1.5,scurve,legacy_vector_scurve,39,1498912606,1498924951,1500325365,1154840082
500,12,1.5,scurve,legacy_vector_scurve,40,1433859954,1433872299,1774163382,1753900088
500,12,1.5,scurve,legacy_vector_scurve,41,795616328,795628673,1499356180,712715605
500,12,1.5,scurve,legacy_vector_scurve,42,1385561522,1385573867,342360041,1641466687
500,12,1.5,scurve,legacy_vector_scurve,43,1525304034,1525316379,282200449,327896066
500,12,1.5,scurve,legacy_vector_scurve,44,331303903,331316248,1683587406,253821043
500,12,1.5,scurve,legacy_vector_scurve,45,727581510,727593855,237542793,1523595880
